source	target	DATE_FROM	DATE_TO	MS_ID	PLACE_ID	MS_REF
9914	28530	15890522	15890522	SP_63/144_f.171	2435	SP 63/144 f.171
11488	24566	15890523	15890523	SP_12/224_f.89	5311	SP 12/224 f.89
13148	28530	15890523	15890523	SP_52/44_f.27	0	SP 52/44 f.27
13148	28530	15890523	15890523	SP_52/44_f.28	0	SP 52/44 f.28
15377	37135	15890523	15890523	spo1_MQIS_SAL-v003-p003_mqes_sal-v003-p003-m0875-cm	0	
23659	30478	15890523	15890523	SP_52/44_f.29	0	SP 52/44 f.29
24566	30517	15890523	15890523	SP_63/144_f.173	7898	SP 63/144 f.173
24566	30517	15890523	15890523	spo2_elz1-fd1588-td1592_elz1-fd1588-td1592-m0832x001-cm	0	SP 65/12
29642	28530	15890523	15890523	SP_63/144_f.175	1211	SP 63/144 f.175
32689	28530	15890523	15890523	SP_52/44_f.26	2561	SP 52/44 f.26
35031	30478	15890523	15890523	SP_52/44_f.25	2561	SP 52/44 f.25
12926	28530	15890524	15890603	SP_84/32_f.250	4466	SP 84/32 f.250
12930	28530	15890524	15890603	SP_84/32_f.250	4466	SP 84/32 f.250
17263	28530	15890524	15890524	Harley_6994_f.179	0	Harley 6994 f.179
24566	11722	15890524	15890524	SP_12/224_f.90	7898	SP 12/224 f.90
25993	28530	15890524	15890524	SP_78/19_f.133	1133	SP 78/19 f.133
27453	28530	15890524	15890603	SP_84/32_f.250	4466	SP 84/32 f.250
29099	28530	15890524	15890524	SP_84/32_f.244	5433	SP 84/32 f.244
30478	6071	15890524	15890524	SP_12/224_f.92	0	SP 12/224 f.92
33542	28530	15890524	15890524	SP_12/224_f.91	0	SP 12/224 f.91
35105	28530	15890524	15890524	SP_84/32_f.248	2897	SP 84/32 f.248
4775	24658	15890524	15890603	SP_103/34_f.123	0	SP 103/34 f.123
23752	28530	15890525	15890525	SP_82/3_f.84	930	SP 82/3 f.84
24566	35041	15890525	15890525	SP_12/224_f.99	7898	SP 12/224 f.99
24566	35513	15890525	15890525	SP_12/224_f.99	7898	SP 12/224 f.99
24566	37208	15890525	15890525	SP_12/224_f.99	7898	SP 12/224 f.99
28052	24566	15890525	15890525	SP_12/224_f.97	0	SP 12/224 f.97
35031	30478	15890525	15890525	SP_52/44_f.32	2561	SP 52/44 f.32
366	30606	15890525	15890604	SP_84/32_f.251	2897	SP 84/32 f.251
37879	30478	15890525	15890525	SP_63/144_f.182	0	SP 63/144 f.182
13514	30478	15890526	15890526	SP_78/21_f.226	4466	SP 78/21 f.226
24566	30478	15890526	15890526	spo1_MQIS_SAL-v003-p003_mqes_sal-v003-p003-m0877-cm	0	
28795	30478	15890526	15890526	SP_12/224_f.102	999	SP 12/224 f.102
32689	28530	15890526	15890526	SP_52/44_f.33	0	SP 52/44 f.33
32689	30478	15890526	15890526	Cotton_Caligula_D/I_f.385	2561	Cotton Caligula D/I f.385
13148	28530	15890527	15890527	SP_52/44	0	SP 52/44
15840	30478	15890527	15890527	SP_12/224_f.103	2882	SP 12/224 f.103
17857	3115	15890527	15890527	spo1_MQIS_SAL-v003-p003_mqes_sal-v003-p003-m0878-cm	0	
23659	30478	15890527	15890527	SP_52/44_f.34	661	SP 52/44 f.34
7464	28530	15890527	15890527	SP_84/32_f.253	645	SP 84/32 f.253
23855	30478	15890528	15890528	SP_84/32_f.255	0	SP 84/32 f.255
265	30478	15890528	15890528	SP_63/144_f.193	2435	SP 63/144 f.193
30041	24566	15890528	15890528	SP_84/32_f.257	645	SP 84/32 f.257
30168	28530	15890528	15890528	SP_84/32_f.259	645	SP 84/32 f.259
32689	30478	15890528	15890528	Cotton_Caligula_D/I_f.382	0	Cotton Caligula D/I f.382
27365	30478	15890529	15890529	SP_12/224_f.104	4041	SP 12/224 f.104
28529	28530	15890529	15890529	SP_84/32_f.262	645	SP 84/32 f.262
29141	28530	15890529	15890529	SP_15/31_f.27	117	SP 15/31 f.27
30041	30478	15890529	15890529	SP_84/32_f.260	645	SP 84/32 f.260
33222	32642	15890529	15890529	SP_46/37_f.18	0	SP 46/37 f.18
35031	28530	15890529	15890529	Cotton_Caligula_D/I_f.448	2561	Cotton Caligula D/I f.448
13148	28530	15890530	15890530	SP_52/44_f.36	661	SP 52/44 f.36
27241	28530	15890530	15890530	SP_12/224_f.105	5728	SP 12/224 f.105
29642	30517	15890530	15890530	SP_63/144_f.221	323	SP 63/144 f.221
30517	28530	15890530	15890530	SP_63/144_f.197	2436	SP 63/144 f.197
574	28530	15890530	15900409	spo1_MQIS_SAL-v003-p003_mqes_sal-v003-p003-m0879-cm	0	
24816	30154	15890531	15890610	SP_15/31_f.28	6477	SP 15/31 f.28
26368	30478	15890531	15890531	SP_46/37_f.20	0	SP 46/37 f.20
30041	28530	15890531	15890531	SP_84/32_f.264	645	SP 84/32 f.264
30517	24566	15890531	15890531	SP_63/144_f.199	2436	SP 63/144 f.199
30517	24566	15890531	15890531	spo2_elz1-fd1588-td1592_elz1-fd1588-td1592-m0844x001-cm	0	SP 65/12
30517	28530	15890531	15890531	SP_63/144_f.213	2436	SP 63/144 f.213
30517	30478	15890531	15890531	SP_63/144_f.203	2436	SP 63/144 f.203
35492	28530	15890531	15890610	SP_99/1_f.66	7358	SP 99/1 f.66
8192	25022	15890531	15890531	SP_46/18_f.169	0	SP 46/18 f.169
8192	29181	15890531	15890531	SP_46/18_f.169	0	SP 46/18 f.169
8192	34264	15890531	15890531	SP_46/18_f.169	0	SP 46/18 f.169
8192	37688	15890531	15890531	SP_46/18_f.169	0	SP 46/18 f.169
11982	28530	15890601	15890627	SP_84/33_f.89	4267	SP 84/33 f.89
12794	37135	15890601	15890630	spo1_MQIS_SAL-v013-p013_mqes_sal-v013-p013-m1118-cm	0	
15356	30517	15890601	15890630	SP_63/145_f.95	0	SP 63/145 f.95
16753	28530	15890601	15890630	SP_12/224_f.176	0	SP 12/224 f.176
23729	28530	15890601	15890601	SP_78/19_f.138	4466	SP 78/19 f.138
24566	29099	15890601	15890601	SP_84/33_f.7	7898	SP 84/33 f.7
24658	30517	15890601	15890630	SP_63/145_f.101	0	SP 63/145 f.101
29939	28530	15890601	15890601	SP_12/224_f.112	1204	SP 12/224 f.112
30239	24566	15890601	15890630	spo1_MQIS_SAL-v003-p003_mqes_sal-v003-p003-m0895-cm	0	
30478	29099	15890601	15890601	SP_84/33_f.5	6879	SP 84/33 f.5
33603	30478	15890601	15890630	SP_12/224_f.175	0	SP 12/224 f.175
37922	30478	15890601	15890630	spo1_MQIS_SAL-v003-p003_mqes_sal-v003-p003-m0897-cm	0	
38119	7702	15890601	15890630	SP_46/18_f.173	0	SP 46/18 f.173
5173	24566	15890601	15890602	SP_84/33_f.46	3330	SP 84/33 f.46
8336	30478	15890601	15890630	SP_46/37_f.23	0	SP 46/37 f.23
8590	24658	15890601	15890602	SP_84/33_f.43	4846	SP 84/33 f.43
9832	30517	15890601	15890630	SP_63/145_f.96	0	SP 63/145 f.96
9914	28530	15890601	15890601	SP_63/145_f.3	2435	SP 63/145 f.3
9914	30478	15890601	15890601	SP_63/145_f.1	2435	SP 63/145 f.1
1182	28530	15890602	15890602	SP_12/224_f.117	1516	SP 12/224 f.117
15840	30478	15890602	15890602	spo1_MQIS_SAL-v003-p003_mqes_sal-v003-p003-m0881-cm	0	
17857	24566	15890602	15890602	SP_12/224_f.114	1516	SP 12/224 f.114
28505	24566	15890602	15890602	SP_12/224_f.114	1516	SP 12/224 f.114
28840	35310	15890602	15890602	SP_12/224_f.122	7793	SP 12/224 f.122
37135	28530	15890602	15890602	spo2_mar1-v010-p000_mar1-v010-p000-m0114-cm	0	SP 52/44
5161	24566	15890602	15890602	SP_63/145_f.5	2435	SP 63/145 f.5
23729	30478	15890603	15890603	SP_78/19_f.140	4466	SP 78/19 f.140
30478	18020	15890603	15890603	Lansdowne_Vol/103_f.174	0	Lansdowne Vol/103 f.174
23659	30478	15890604	15890604	Cotton_Caligula_D/I_f.379	2561	Cotton Caligula D/I f.379
28915	14601	15890604	15890604	SP_46/52_f.154	1788	SP 46/52 f.154
29099	24566	15890604	15890604	SP_84/33_f.11	5433	SP 84/33 f.11
30168	28530	15890604	15890604	SP_84/33_f.17	0	SP 84/33 f.17
30168	28530	15890604	15890614	SP_84/33_f.15	0	SP 84/33 f.15
14896	28530	15890605	15890615	SP_84/33_f.21	4846	SP 84/33 f.21
17857	24566	15890605	15890605	SP_12/224_f.129	1516	SP 12/224 f.129
23659	30478	15890605	15890605	Cotton_Caligula_D/I_f.378	2561	Cotton Caligula D/I f.378
23964	30478	15890605	15890605	SP_46/37_f.25	0	SP 46/37 f.25
28505	24566	15890605	15890605	SP_12/224_f.129	1516	SP 12/224 f.129
1657	30478	15890606	15890606	SP_84/33_f.24	2897	SP 84/33 f.24
26151	24566	15890606	15890606	SP_12/224_f.132	0	SP 12/224 f.132
265	28530	15890606	15890606	SP_63/145_f.137	2435	SP 63/145 f.137
33308	11628	15890606	15890606	SP_78/19_f.142	4466	SP 78/19 f.142
35105	28530	15890606	15890606	SP_84/33_f.22	2897	SP 84/33 f.22
6269	28530	15890606	15890616	SP_89/2_f.74	1516	SP 89/2 f.74
1002	30478	15890607	15890607	spo1_MQIS_SAL-v003-p003_mqes_sal-v003-p003-m0883-cm	0	
1348	10511	15890607	15890617	SP_98/1_f.23b	0	SP 98/1 f.23b
2259	28530	15890607	15890617	SP_78/19_f.143	0	SP 78/19 f.143
24115	30478	15890607	15890607	spo1_MQIS_SAL-v003-p003_mqes_sal-v003-p003-m0882-cm	0	
32689	28530	15890607	15890607	SP_52/44_f.38	2561	SP 52/44 f.38
32689	30478	15890607	15890607	Cotton_Caligula_D/I_f.376	2561	Cotton Caligula D/I f.376
30478	6044	15890608	15890608	SP_12/224_f.133	0	SP 12/224 f.133
35031	30478	15890608	15890608	Cotton_Caligula_D/I_f.374	2561	Cotton Caligula D/I f.374
9179	23006	15890608	15890608	SP_46/49_f.24	0	SP 46/49 f.24
10361	28530	15890609	15890609	SP_81/5_f.221	3506	SP 81/5 f.221
11488	30478	15890609	15890609	SP_46/37_f.29	5311	SP 46/37 f.29
17553	30478	15890609	15890609	SP_15/31_f.35	0	SP 15/31 f.35
28530	29770	15890609	15890609	SP_46/37_f.27	0	SP 46/37 f.27
25095	5778	15890610	15890610	spo1_MQIS_SAL-v013-p013_mqes_sal-v013-p013-m1114-cm	0	
28809	28527	15890610	15890610	SP_63/153_f.121	1545	SP 63/153 f.121
29642	29827	15890610	15890610	SP_63/145_f.11	323	SP 63/145 f.11
30041	30478	15890610	15890610	SP_84/33_f.39	3330	SP 84/33 f.39
10429	28530	15890611	15890611	SP_84/33_f.48	7313	SP 84/33 f.48
13148	28530	15890611	15890611	SP_52/44_f.39	2561	SP 52/44 f.39
24566	30517	15890611	15890611	spo2_elz1-fd1588-td1592_elz1-fd1588-td1592-m0882x001-cm	0	SP 65/12
25335	33025	15890611	15890611	Harley_6994_f.181	7666	Harley 6994 f.181
30168	26048	15890611	15890611	SP_46/18_f.171	0	SP 46/18 f.171
35105	28530	15890611	15890611	SP_84/33_f.50	2897	SP 84/33 f.50
35576	23973	15890611	15890611	spo2_sp077_sp077-005-m00017-cm	0	SP 77/5 f.22
35594	23973	15890611	15890611	SP_77/5_f.22	6026	SP 77/5 f.22
11725	28530	15890612	15890612	SP_52/44_f.40	2469	SP 52/44 f.40
17879	28530	15890612	15890612	SP_15/31_f.36	1484	SP 15/31 f.36
17916	28530	15890612	15890612	Cotton_Caligula_D/I_f.426	3381	Cotton Caligula D/I f.426
23739	28530	15890612	15890612	SP_82/3_f.91	3380	SP 82/3 f.91
2714	24566	15890612	15890612	SP_63/145_f.41	0	SP 63/145 f.41
2714	30517	15890612	15890612	SP_63/145_f.41	0	SP 63/145 f.41
2901	23855	15890612	15890612	SP_84/33_f.55	0	SP 84/33 f.55
10115	28530	15890613	15890613	SP_84/33_f.57	3330	SP 84/33 f.57
17667	28530	15890613	15890623	SP_84/33_f.80	963	SP 84/33 f.80
17667	30478	15890613	15890623	SP_84/33_f.78	963	SP 84/33 f.78
24098	24658	15890613	15890613	SP_75/2_f.1	3192	SP 75/2 f.1
36028	23006	15890613	15890613	SP_46/49_f.25	0	SP 46/49 f.25
37135	28530	15890613	15890613	SP_52/44_f.41	0	SP 52/44 f.41
10798	24658	15890614	15890614	SP_75/2_f.3	2027	SP 75/2 f.3
28984	28530	15890614	15890614	SP_52/44_f.42	2561	SP 52/44 f.42
32689	28530	15890614	15890614	SP_52/44_f.43	2561	SP 52/44 f.43
32806	30478	15890614	15890614	spo1_MQIS_SAL-v003-p003_mqes_sal-v003-p003-m0884-cm	0	
35041	24566	15890614	15890614	SP_12/224_f.145	205	SP 12/224 f.145
35513	24566	15890614	15890614	SP_12/224_f.145	205	SP 12/224 f.145
37208	24566	15890614	15890614	SP_12/224_f.145	205	SP 12/224 f.145
14313	24658	15890615	15890615	spo1_MQIS_SAL-v003-p003_mqes_sal-v003-p003-m0885-cm	0	
14896	28530	15890615	15890625	SP_84/33_f.62b	4846	SP 84/33 f.62b
23005	28530	15890615	15890615	SP_63/145_f.14	2435	SP 63/145 f.14
35105	28530	15890615	15890615	SP_84/33_f.65	2897	SP 84/33 f.65
11553	30478	15890616	15890616	SP_63/145_f.15	0	SP 63/145 f.15
13148	28530	15890616	15890616	SP_52/44_f.46	0	SP 52/44 f.46
16192	30478	15890616	15890616	spo1_MQIS_SAL-v003-p003_mqes_sal-v003-p003-m0886-cm	0	
16216	28530	15890616	15890616	spo2_sp099_sp099-001-m00029-cm	0	SP 99/1 f.68
18251	28013	15890616	15890616	SP_15/31_f.37	0	SP 15/31 f.37
18251	30154	15890616	15890616	SP_15/31_f.37	0	SP 15/31 f.37
23659	30478	15890616	15890616	Cotton_Caligula_D/I_f.369	2561	Cotton Caligula D/I f.369
24566	23855	15890616	15890616	SP_84/35_f.258	7898	SP 84/35 f.258
24566	30041	15890616	15890616	SP_84/33_f.67	0	SP 84/33 f.67
27418	30478	15890616	15890616	spo1_MQIS_SAL-v013-p013_mqes_sal-v013-p013-m1115-cm	0	
35031	28530	15890616	15890616	SP_52/44_f.45	2561	SP 52/44 f.45
30041	8575	15890617	15890617	SP_103/34_f.164	3330	SP 103/34 f.164
34412	24658	15890617	15890627	SP_78/19_f.152	3480	SP 78/19 f.152
15377	28530	15890618	15890618	SP_52/44_f.47	2561	SP 52/44 f.47
18866	30478	15890618	15890628	SP_78/19_f.154	4466	SP 78/19 f.154
30478	37135	15890618	15890618	spo1_MQIS_SAL-v003-p003_mqes_sal-v003-p003-m0887-cm	0	
35987	37135	15890618	15890618	spo1_MQIS_SAL-v003-p003_mqes_sal-v003-p003-m0888-cm	0	
9914	30478	15890618	15890618	SP_46/37_f.35	0	SP 46/37 f.35
11321	19576	15890619	15890619	Lansdowne_Vol/96_f.54	0	Lansdowne Vol/96 f.54
1182	28530	15890619	15890619	spo1_MQIS_SAL-v013-p013_mqes_sal-v013-p013-m1116-cm	540	
27213	30478	15890619	15890619	SP_63/145_f.47	0	SP 63/145 f.47
29458	30478	15890619	15890619	SP_63/145_f.45	5246	SP 63/145 f.45
30517	28530	15890619	15890619	SP_63/145_f.39	3074	SP 63/145 f.39
30517	30478	15890619	15890619	SP_63/145_f.21	3074	SP 63/145 f.21
35771	28530	15890619	15890619	SP_82/3_f.93	6565	SP 82/3 f.93
24658	8575	15890620	15890620	SP_84/33_f.75	0	SP 84/33 f.75
30478	6210	15890620	15890620	Lansdowne_Vol/103_f.176	0	Lansdowne Vol/103 f.176
35031	30478	15890620	15890620	SP_52/44_f.48	2561	SP 52/44 f.48
13148	28530	15890621	15890621	SP_52/44_f.49	0	SP 52/44 f.49
4775	30478	15890621	15890701	SP_84/33_f.76	4466	SP 84/33 f.76
24343	19549	15890622	15890702	SP_78/19_f.158	5879	SP 78/19 f.158
26091	28530	15890622	15890622	SP_78/19_f.160	1133	SP 78/19 f.160
28530	14413	15890622	15890622	spo1_MQIS_SAL-v003-p003_mqes_sal-v003-p003-m0889-cm	0	
30423	30478	15890622	15890622	SP_63/145_f.57	2037	SP 63/145 f.57
35717	28530	15890622	15890702	SP_78/19_f.156	0	SP 78/19 f.156
37135	14413	15890622	15890622	spo1_MQIS_SAL-v003-p003_mqes_sal-v003-p003-m0889-cm	0	
22810	28530	15890623	15890623	SP_84/33_f.82	2897	SP 84/33 f.82
30171	28530	15890623	15890623	SP_63/145_f.59	4398	SP 63/145 f.59
35105	28530	15890623	15890623	SP_84/33_f.84	2897	SP 84/33 f.84
15641	30168	15890624	15890624	SP_84/33_f.85	5852	SP 84/33 f.85
16216	28530	15890624	15890624	spo2_sp099_sp099-001-m00030-cm	0	SP 99/1 f.70
23177	30478	15890624	15890624	SP_63/145_f.69	6781	SP 63/145 f.69
28530	32902	15890624	15890624	SP_63/145_f.61	6879	SP 63/145 f.61
29642	28530	15890624	15890624	SP_63/145_f.63	323	SP 63/145 f.63
32689	30478	15890624	15890624	Cotton_Caligula_D/I_f.371	0	Cotton Caligula D/I f.371
37135	30478	15890624	15890624	SP_52/44_f.50	4466	SP 52/44 f.50
7684	30478	15890624	15890624	SP_63/145_f.71	0	SP 63/145 f.71
28150	37879	15890625	15890625	SP_63/145_f.75	3009	SP 63/145 f.75
30168	28530	15890625	15890625	SP_84/33_f.63	645	SP 84/33 f.63
32689	28530	15890625	15890625	SP_52/44_f.51	3381	SP 52/44 f.51
32689	37135	15890625	15890625	spo1_MQIS_SAL-v003-p003_mqes_sal-v003-p003-m0890-cm	0	
9977	30478	15890625	15890625	SP_63/145_f.72	0	SP 63/145 f.72
12793	28530	15890626	15890706	SP_78/19_f.165	5928	SP 78/19 f.165
15026	24596	15890626	15890626	Lansdowne_Vol/96_f.53	0	Lansdowne Vol/96 f.53
15026	6215	15890626	15890626	Lansdowne_Vol/96_f.52	0	Lansdowne Vol/96 f.52
23729	30478	15890626	15890626	SP_78/19_f.163	4466	SP 78/19 f.163
24658	11628	15890626	15890626	SP_78/19_f.162	5272	SP 78/19 f.162
32642	30478	15890626	15890626	SP_46/37_f.38	0	SP 46/37 f.38
4775	30478	15890626	15890706	SP_84/33_f.141	4466	SP 84/33 f.141
13157	9856	15890627	15890627	spo1_MQIS_SAL-v003-p003_mqes_sal-v003-p003-m0892-cm	0	
1579	37135	15890627	15890627	spo1_MQIS_SAL-v003-p003_mqes_sal-v003-p003-m0891-cm	0	
23659	30478	15890627	15890627	spo1_MQIS_SAL-v003-p003_mqes_sal-v003-p003-m0893-cm	0	
24566	26878	15890627	15890627	SP_84/33_f.92	0	SP 84/33 f.92
265	30478	15890627	15890627	SP_63/145_f.79	2435	SP 63/145 f.79
4775	30478	15890627	15890707	SP_84/33_f.96	4466	SP 84/33 f.96
6262	28530	15890627	15890707	SP_94/3_f.91	0	SP 94/3 f.91
7735	28530	15890627	15890627	SP_97/1_f.172	0	SP 97/1 f.172
7735	28530	15890627	15890627	spo2_sp097_sp097-001-m00059-cm	0	SP 97/1 f.170
24343	6104	15890628	15890708	SP_63/145_f.81	6480	SP 63/145 f.81
35031	28530	15890628	15890628	SP_52/44_f.53	2561	SP 52/44 f.53
35031	30478	15890628	15890628	Cotton_Caligula_D/I_f.373	0	Cotton Caligula D/I f.373
35031	30478	15890628	15890628	Cotton_Caligula_D/I_f.422	2561	Cotton Caligula D/I f.422
35105	28530	15890628	15890628	SP_84/33_f.100	2897	SP 84/33 f.100
37135	30478	15890628	15890628	SP_52/44_f.52	4466	SP 52/44 f.52
6140	23801	15890628	15890708	SP_94/3_f.89	5673	SP 94/3 f.89
17667	30478	15890629	15890629	SP_84/33_f.102	963	SP 84/33 f.102
7735	28530	15890629	15890629	SP_97/1_f.174	0	SP 97/1 f.174
12793	28530	15890630	15890710	SP_78/19_f.166	5928	SP 78/19 f.166
26048	33412	15890630	15890630	SP_46/37_f.37	0	SP 46/37 f.37
30517	24566	15890630	15890630	SP_63/145_f.83	3074	SP 63/145 f.83
30517	24566	15890630	15890630	SP_63/145_f.85	3074	SP 63/145 f.85
34180	30478	15890630	15890630	SP_63/145_f.87	1526	SP 63/145 f.87
12793	28530	15890701	15890728	SP_78/19_f.193	0	SP 78/19 f.193
13850	30478	15890701	15890701	SP_84/33_f.118	4466	SP 84/33 f.118
14928	30478	15890701	15890731	SP_12/225_f.76	0	SP 12/225 f.76
15062	35860	15890701	15890701	SP_46/37_f.40	4466	SP 46/37 f.40
19230	24658	15890701	15890711	SP_81/5_f.233	7563	SP 81/5 f.233
19967	28530	15890701	15890711	SP_84/33_f.156	4846	SP 84/33 f.156
19967	35105	15890701	15890728	SP_84/33_f.190	3330	SP 84/33 f.190
24566	30517	15890701	15890701	spo2_elz1-fd1588-td1592_elz1-fd1588-td1592-m0932x001-cm	0	SP 65/12
29939	28186	15890701	15890731	SP_84/33_f.223	0	SP 84/33 f.223
29939	28530	15890701	15890731	SP_84/33_f.223	0	SP 84/33 f.223
29939	30478	15890701	15890731	SP_84/33_f.223	0	SP 84/33 f.223
30171	30478	15890701	15890731	SP_63/145_f.195	0	SP 63/145 f.195
30517	28530	15890701	15890701	SP_63/145_f.109	3074	SP 63/145 f.109
30816	3411	15890701	15890731	SP_63/146_f.30	0	SP 63/146 f.30
35105	28530	15890701	15890701	SP_84/33_f.120	2897	SP 84/33 f.120
37135	30478	15890701	15890701	Cotton_Caligula_D/I_f.368	0	Cotton Caligula D/I f.368
5173	2537	15890701	15890728	SP_84/33_f.189	3330	SP 84/33 f.189
10925	23729	15890702	15890712	SP_78/19_f.183	862	SP 78/19 f.183
13366	1048	15890702	15890702	SP_46/49_f.26	0	SP 46/49 f.26
1726	20940	15890702	15890702	Harley_6994_f.184	7004	Harley 6994 f.184
29177	30478	15890702	15890702	SP_12/225_f.2	2280	SP 12/225 f.2
30168	28530	15890702	15890702	SP_84/33_f.122	645	SP 84/33 f.122
35717	28530	15890702	15890712	SP_78/19_f.170	1324	SP 78/19 f.170
6269	24658	15890702	15890712	SP_89/2_f.79	7156	SP 89/2 f.79
6269	28530	15890702	15890712	SP_89/2_f.75	7156	SP 89/2 f.75
1045	35031	15890703	15890703	spo2_mar1-v010-p000_mar1-v010-p000-m0141-cm	2561	
18866	30478	15890703	15890713	SP_78/19_f.172	523	SP 78/19 f.172
23384	28530	15890703	15890713	SP_78/19_f.174	2304	SP 78/19 f.174
26878	28530	15890703	15890703	SP_12/225_f.6	4466	SP 12/225 f.6
28910	28530	15890703	15890703	SP_81/5_f.303	4466	SP 81/5 f.303
29642	30478	15890703	15890703	SP_63/145_f.115	323	SP 63/145 f.115
30195	30478	15890703	15890703	SP_84/33_f.124	0	SP 84/33 f.124
30517	28530	15890703	15890703	SP_63/145_f.113	322	SP 63/145 f.113
30517	30478	15890703	15890703	SP_63/145_f.111	322	SP 63/145 f.111
17857	28530	15890704	15890704	SP_12/225_f.10	5620	SP 12/225 f.10
18916	28530	15890704	15890704	SP_78/19_f.176	0	SP 78/19 f.176
19208	28530	15890704	15890714	SP_84/33_f.129	2897	SP 84/33 f.129
26878	28530	15890704	15890704	SP_12/225_f.8	4466	SP 12/225 f.8
30041	8575	15890704	15890704	SP_103/34_f.166	3330	SP 103/34 f.166
7085	24658	15890704	15890704	SP_81/5_f.223	3506	SP 81/5 f.223
7085	28530	15890704	15890704	SP_81/5_f.225	3506	SP 81/5 f.225
13850	24566	15890705	15890705	SP_84/33_f.131	0	SP 84/33 f.131
17482	24566	15890705	15890705	SP_84/33_f.131	0	SP 84/33 f.131
24658	30517	15890705	15890705	SP_63/145_f.121	5272	SP 63/145 f.121
27453	24566	15890705	15890705	SP_84/33_f.131	0	SP 84/33 f.131
30478	28530	15890705	15890705	SP_12/225_f.12	0	SP 12/225 f.12
30517	28186	15890705	15890705	SP_63/145_f.117	1891	SP 63/145 f.117
8575	30041	15890705	15890715	SP_103/34_f.170	3330	SP 103/34 f.170
22810	28530	15890706	15890706	SP_84/33_f.135	2897	SP 84/33 f.135
24566	30478	15890706	15890706	spo1_MQIS_SAL-v003-p003_mqes_sal-v003-p003-m0899-cm	0	
29177	30478	15890706	15890706	SP_12/225_f.22	2280	SP 12/225 f.22
32689	28530	15890706	15890706	spo2_mar1-v010-p000_mar1-v010-p000-m0143-cm	22	SP 52/44
35105	28530	15890706	15890706	SP_84/33_f.137	2897	SP 84/33 f.137
6905	35031	15890706	15890706	spo2_mar1-v010-p000_mar1-v010-p000-m0142-cm	0	
7464	28530	15890706	15890706	SP_84/33_f.139	645	SP 84/33 f.139
14083	33542	15890707	15890707	SP_12/225_f.29	5053	SP 12/225 f.29
21350	24566	15890707	15890707	SP_12/225_f.30	0	SP 12/225 f.30
24658	17857	15890707	15890707	SP_12/225_f.27	0	SP 12/225 f.27
24658	28505	15890707	15890707	SP_12/225_f.27	0	SP 12/225 f.27
25335	33025	15890707	15890707	Harley_6994_f.186	0	Harley 6994 f.186
30168	28530	15890707	15890707	SP_84/33_f.143	645	SP 84/33 f.143
35031	30478	15890707	15890707	SP_52/44_f.55	2561	SP 52/44 f.55
13840	12990	15890708	15890708	spo1_MQIS_SAL-v013-p013_mqes_sal-v013-p013-m1119-cm	0	
19223	17762	15890708	15890718	SP_84/33_f.147	5433	SP 84/33 f.147
19223	30478	15890708	15890718	SP_84/33_f.147	5433	SP 84/33 f.147
1992	35031	15890708	15890708	spo2_mar1-v010-p000_mar1-v010-p000-m0145-cm	7783	
28530	30517	15890708	15890708	SP_63/145_f.126	0	SP 63/145 f.126
29642	30478	15890708	15890708	SP_63/145_f.146	323	SP 63/145 f.146
30041	8575	15890708	15890708	SP_103/34_f.172	3330	SP 103/34 f.172
32581	37135	15890708	15890708	spo1_MQIS_SAL-v003-p003_mqes_sal-v003-p003-m0900-cm	0	
33542	28530	15890708	15890708	SP_12/225_f.31	0	SP 12/225 f.31
8575	30041	15890708	15890718	SP_103/34_f.174	0	SP 103/34 f.174
10115	28530	15890709	15890709	SP_84/33_f.149	3330	SP 84/33 f.149
16216	28530	15890709	15890709	spo2_sp099_sp099-001-m00031-cm	0	SP 99/1 f.72
23729	28530	15890709	15890709	SP_78/19_f.178	4466	SP 78/19 f.178
26763	35031	15890709	15890709	spo2_mar1-v010-p000_mar1-v010-p000-m0146-cm	0	
33542	28530	15890709	15890709	SP_63/145_f.148	0	SP 63/145 f.148
35105	28530	15890709	15890709	SP_84/33_f.151	2897	SP 84/33 f.151
4700	28530	15890710	15890720	SP_84/33_f.153	4466	SP 84/33 f.153
4775	28530	15890710	15890720	SP_84/33_f.153	4466	SP 84/33 f.153
12926	28530	15890711	15890721	SP_84/33_f.155	4466	SP 84/33 f.155
29642	28530	15890711	15890711	SP_63/145_f.149	323	SP 63/145 f.149
7735	28530	15890711	15890711	SP_97/1_f.176	0	SP 97/1 f.176
8115	28530	15890711	15890711	SP_63/145_f.151	323	SP 63/145 f.151
29642	30478	15890712	15890712	SP_63/145_f.153	323	SP 63/145 f.153
35717	28530	15890712	15890722	SP_78/19_f.180a	1324	SP 78/19 f.180a
6476	28530	15890712	15890712	SP_12/225_f.37	4466	SP 12/225 f.37
6476	28530	15890712	15890712	SP_12/225_f.38	0	SP 12/225 f.38
17857	6039	15890713	15890713	SP_12/225_f.42	5620	SP 12/225 f.42
24566	30478	15890713	15890713	spo1_MQIS_SAL-v003-p003_mqes_sal-v003-p003-m0902-cm	0	
26763	32689	15890713	15890713	spo2_mar1-v010-p000_mar1-v010-p000-m0149-cm	4466	
26763	35031	15890713	15890713	spo2_mar1-v010-p000_mar1-v010-p000-m0150-cm	0	
28984	23729	15890713	15890713	SP_52/44_f.56	2561	SP 52/44 f.56
15297	28530	15890714	15890714	SP_81/5_f.238b	6669	SP 81/5 f.238b
18591	28530	15890714	15890724	SP_78/19_f.184	2304	SP 78/19 f.184
